ln_kingdom;ln_phylum;ln_class;ln_order;ln_family;ln_genus;ln_species;TaxonId;sulfur;sulphur;nitrogen;ammoni;nitrite;nitrate;b12;cobal;iron;ferr;phosp;nitric;hydroxy;nitro;HNSm-1;HNSm-2;HNSm-3;HNS+s-1;HNS+s-2;HNS+s-3;BF-1;BF-2;BF-3;BF+s-1;BF+s-2;BF+s-3;Probio+s-1;Probio+s-2;Probio+s-3;Probio+BF-1;Probio+BF-2;Probio+BF-3;soil-1;soil-2;soil-3;HNS+Bf bassin;HNS bassin;BF;HNS;RAS;Soil;WS
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Rhodoglobus;unclassified Rhodoglobus;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;9;45;96;35;4;92;11;40;279;1625;985;0;0;0;0;1;0;11;2;23;0;0;0;0;0;5;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Rhodoluna;Candidatus Rhodoluna;6;5;0;0;6;0;1;0;0;4;7;102;0;17;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Salinibacterium;unclassified Salinibacterium;5;33;0;4;22;3;11;0;4;38;27;580;0;95;15;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Subtercola;unclassified Subtercola;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter alpinus;6;29;0;3;6;3;9;0;9;30;13;437;0;87;7;0;0;0;0;0;0;29;14;15;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;5;277;0;35;155;57;110;7;89;181;242;4149;3;969;59;2;0;3;0;0;1;2;1;1;1;7;0;0;0;0;0;2;2;10;18;5;8;5;0;0;4;59;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus luteus;6;9;0;0;4;4;3;1;5;4;5;184;0;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;unclassified Micrococcus;5;19;0;1;11;7;4;1;7;16;14;371;0;54;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Paenarthrobacter;Paenarthrobacter aurescens;6;15;0;6;10;5;10;0;10;23;26;235;0;54;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;0;0;1;0;5;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter sulfonivorans;6;15;0;2;6;4;4;0;5;13;16;256;0;66;5;1;1;4;0;1;0;0;1;1;0;1;2;1;1;4;0;1;5;0;4;0;0;0;0;0;0;71;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Renibacterium;Renibacterium salmoninarum;6;11;0;2;5;1;0;0;6;7;16;242;0;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;unclassified Sinomonas;5;17;0;4;4;8;11;1;7;10;12;262;0;54;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola variabilis;6;14;0;1;2;4;2;1;2;13;16;216;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;unclassified Isoptericola;5;25;0;2;6;10;10;1;6;19;26;481;0;68;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Sanguibacteraceae;Sanguibacter;Sanguibacter keddieii;6;10;0;1;3;10;15;2;11;7;5;277;0;22;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;unclassified Micrococcales;Tropheryma;Tropheryma whipplei;6;5;0;0;0;0;0;0;0;19;8;151;0;14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;unclassified Actinoplanes;5;86;3;14;24;23;34;20;54;87;73;1949;9;251;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;1
Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora aurantiaca;6;7;7;2;3;3;5;7;18;16;19;339;0;33;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;unclassified Micromonospora;5;104;7;14;48;25;33;30;93;109;106;2026;3;263;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0
Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Polymorphospora;unclassified Polymorphospora;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Verrucosispora;unclassified Verrucosispora;5;10;0;1;3;3;2;7;16;11;18;311;0;42;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
Bacteria;Actinobacteria;Actinobacteria;Nakamurellales;Nakamurellaceae;Nakamurella;Nakamurella multipartita;6;18;0;1;7;3;8;4;15;19;21;284;2;40;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0
Bacteria;Actinobacteria;Actinobacteria;Nakamurellales;Nakamurellaceae;Nakamurella;unclassified Nakamurella;5;25;0;3;13;3;13;4;20;28;33;485;2;63;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium erythreum;6;10;0;3;8;3;3;1;7;10;7;177;0;27;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;4;0;6;2;0;0;0;0;169;0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;unclassified Kribbella;5;10;0;1;7;2;4;7;19;9;20;369;0;51;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;unclassified Marmoricola;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides daphniae;6;11;0;3;6;3;5;1;2;11;11;167;0;22;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;5;92;0;16;38;22;27;20;42;89;94;1435;2;216;48;2;1;1;0;0;1;7;1;1;0;1;0;0;5;0;2;0;0;1;1;1;1;1;3;0;5;3;0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium acnes;6;57;0;8;34;18;59;27;142;160;118;2317;10;200;8;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Microlunatus;Microlunatus phosphovorus;6;19;0;1;5;4;6;1;6;25;10;206;0;37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinosynnema;Actinosynnema pretiosum;6;20;0;1;8;4;9;2;25;21;26;314;1;70;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia dioxanivorans;6;37;0;4;3;6;9;13;20;38;52;327;6;89;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bingchenggensis;6;16;0;2;5;5;6;2;8;28;22;335;0;97;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cattleya;6;12;0;1;3;3;5;3;9;13;22;309;0;59;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces glaucescens;6;18;0;1;6;3;3;3;11;21;15;302;1;66;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;41;0;1;3;0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces griseus;6;9;5;2;4;4;3;1;7;27;14;279;0;45;8;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces hygroscopicus;6;34;0;5;14;10;10;4;14;56;64;676;0;137;7;5;0;2;1;1;6;1;0;0;0;0;0;1;1;0;2;3;0;0;1;0;0;0;0;0;0;2;0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces lividans;6;24;0;1;4;4;14;2;11;28;12;265;0;60;4;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces pratensis;6;15;0;2;6;4;0;10;26;15;20;342;1;46;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;5;1445;25;154;472;296;443;221;1088;1621;1789;24082;22;5115;579;1;1;3;0;2;9;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;4;14;0
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Thermomonospora;Thermomonospora curvata;6;15;0;2;5;3;2;6;19;11;20;274;0;25;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0
Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;Candidatus Planktophila;unclassified Candidatus Planktophila;5;67;4;15;13;0;0;0;20;52;34;875;0;118;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71
Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;Thermobispora;Thermobispora bispora;6;9;0;2;3;3;0;5;13;10;18;223;0;18;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0
Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;actinobacterium enrichment;2;9074;125;1302;3843;2143;3604;2925;5999;10750;11218;166627;301;29186;4990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;13;3
Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;2;9074;125;1302;3843;2143;3604;2925;5999;10750;11218;166627;301;29186;4990;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;10;6;70;5;2;31;29
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens;6;4;0;0;2;0;1;1;9;9;13;174;0;15;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;unclassified Eggerthella;5;73;0;8;3;12;5;0;22;84;107;253;0;21;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Bacteria;Actinobacteria;Rubrobacteria;Gaiellales;Gaiellaceae;Gaiella;unclassified Gaiella;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;4
Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;unclassified Rubrobacter;5;25;1;7;6;4;12;5;32;20;28;475;1;77;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;0;4;2
Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;unclassified Rubrobacteraceae;unclassified Rubrobacteraceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;unclassified Rubrobacterales;unclassified Rubrobacterales;unclassified Rubrobacterales;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Actinobacteria;Rubrobacteria;unclassified Rubrobacteria;unclassified Rubrobacteria;unclassified Rubrobacteria;unclassified Rubrobacteria;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter woesei;6;11;8;4;6;1;8;3;12;24;30;282;0;56;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0
Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;unclassified Conexibacter;5;11;8;4;6;1;8;3;12;24;30;282;0;56;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;30;14
Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;unclassified Solirubrobacter;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;53;2
Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified Solirubrobacterales;unclassified Solirubrobacterales;unclassified Solirubrobacterales;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
Bacteria;Aquificae;Aquificae;unclassified Aquificae;unclassified Aquificae;unclassified Aquificae;unclassified Aquificae;2;183;9;117;34;12;28;6;36;187;302;2015;12;239;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;11
Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;Chthonomonas calidirosea;6;9;0;3;2;3;3;1;7;13;10;234;0;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;6
Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;6;15;0;7;6;5;4;2;11;14;14;224;1;22;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;1;97;35;0;4;11;24;509
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus;6;8;0;3;5;0;0;11;23;12;31;308;2;25;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides dorei;6;8;0;8;6;0;0;2;10;27;36;453;0;46;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus;6;3;0;3;5;0;0;1;4;14;8;211;0;18;9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;unclassified Bacteroides;5;79;0;42;74;13;4;79;158;236;309;4173;5;388;170;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;2;17;0;11
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Paludibacter;Paludibacter propionicigenes;6;6;0;19;7;0;0;3;13;13;14;192;1;17;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Paludibacter;unclassified Paludibacter;5;6;0;19;7;0;0;3;13;13;14;192;1;17;29;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prolixibacteraceae;Prolixibacter;unclassified Prolixibacter;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;unclassified Alistipes;5;13;0;0;13;5;3;3;26;19;49;641;0;68;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Bacteria;Bacteroidetes;Bacteroidia;unclassified Bacteroidia;unclassified Bacteroidia;unclassified Bacteroidia;unclassified Bacteroidia;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Arachidicoccus;Arachidicoccus ginsenosidivorans;6;11;0;1;3;2;0;0;1;9;6;180;0;29;2;1;3;30;8;39;16;1;0;2;0;0;0;7;0;2;0;0;5;8;0;3;0;0;0;0;0;0;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;Chitinophaga pinensis;6;8;0;2;6;2;0;2;12;12;15;261;1;39;11;9;22;44;5;26;32;16;4;0;0;0;0;3;2;5;0;10;3;32;4;2;42;74;3;167;0;64;422
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;unclassified Chitinophaga;5;46;0;9;27;10;1;6;24;71;55;962;1;160;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Ferruginibacter;unclassified Ferruginibacter;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;3;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter ginsenosidimutans;6;14;0;0;5;4;1;4;2;22;10;222;0;39;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;unclassified Flavisolibacter;5;22;0;0;8;4;1;4;3;29;15;400;0;76;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Niastella;Niastella koreensis;6;20;0;0;8;3;1;4;5;19;18;277;1;45;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Niastella;unclassified Niastella;5;20;0;0;8;3;1;4;5;19;18;277;1;45;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;4;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Pseudobacter;Pseudobacter ginsenosidimutans;6;10;0;1;5;0;0;2;1;16;11;242;0;40;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;4;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Sediminibacterium;unclassified Sediminibacterium;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Terrimonas;unclassified Terrimonas;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;unclassified Chitinophagaceae;unclassified Chitinophagaceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;Cytophaga hutchinsonii;6;10;0;6;8;4;6;2;2;16;14;172;0;33;8;60;26;14;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;52;47;23;215;180;0;0;3;63;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;unclassified Cytophaga;5;10;0;6;8;4;6;2;2;16;14;172;0;33;8;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter;Dyadobacter fermentans;6;6;0;3;3;2;0;1;10;6;19;233;1;34;9;0;1;0;0;0;2;4;0;1;0;0;0;10;8;0;0;10;6;0;0;0;0;0;0;0;0;1;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter;unclassified Dyadobacter;5;6;0;3;3;2;0;1;10;6;19;233;1;34;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Emticicia;Emticicia oligotrophica;6;15;0;3;2;1;0;2;4;20;15;184;0;34;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flexibacter;unclassified Flexibacter;5;13;0;0;3;0;0;1;3;11;8;197;0;33;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;2;47;1
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Ohtaekwangia;unclassified Ohtaekwangia;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;1;0;0;2;1
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella;Runella slithyformis;6;14;0;3;3;4;3;2;5;14;19;242;3;39;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;93;0;1
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella;unclassified Runella;5;37;0;6;13;13;8;2;12;33;52;776;3;123;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma linguale;6;11;0;3;5;2;0;2;3;11;16;233;1;46;4;3;1;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;3;0;0;1;0;0;0;0;1;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma radiotolerans;6;6;0;2;3;3;1;0;2;12;15;239;0;48;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;unclassified Spirosoma;5;47;0;15;22;16;2;4;12;69;76;1230;2;244;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified Cytophagaceae;unclassified Cytophagaceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0
